Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars),Realistic Rating Order Time,Customer_Rating_Cities,Customer_Rating_Restaurants,Customer_Rating_Order_Time,Customer_Rating_Money_Spent
9065,2022-08-03 07:00:00,Buraidah,Burger,592.2,5,2,5,4.271219512195122,4.271698113207547,4.263657957244655,5.0
9066,2022-01-05 05:43:00,Jeddah,Seafood,233.93,15,1,5,4.223851417399804,4.227218934911242,4.259345794392523,5.0
9067,2022-04-04 12:54:00,Hail,Italian Cuisine,245.28,7,4,4,4.204795204795205,4.233890214797136,4.327868852459017,4.0
9068,2023-08-02 19:46:00,Medina,Pizzeria,308.76,16,1,3,4.239393939393939,4.228944246737841,4.238207547169812,3.0
9069,2024-12-24 13:49:00,Hail,Barbecue,571.74,18,3,3,4.204795204795205,4.260663507109005,4.231578947368421,4.0
9070,2024-08-28 03:51:00,Tabuk,Coffee,482.84,14,1,5,4.244618395303327,4.208937198067633,4.199017199017199,5.0
9071,2024-01-04 04:13:00,Dammam,Sweets,466.97,11,3,4,4.231064237775647,4.297872340425532,4.286407766990291,4.0
9072,2024-05-24 21:14:00,Buraidah,Burger,657.65,8,3,5,4.271219512195122,4.271698113207547,4.353808353808354,5.0
9073,2022-10-08 10:05:00,Tabuk,Pizzeria,561.92,12,3,4,4.244618395303327,4.228944246737841,4.231884057971015,4.0
9074,2024-01-28 05:10:00,Hail,Bakeries,654.29,17,4,3,4.204795204795205,4.241975308641975,4.259345794392523,3.0
9075,2023-09-14 16:10:00,Tabuk,Barbecue,113.98,8,2,4,4.244618395303327,4.260663507109005,4.197222222222222,4.0
9076,2023-07-22 20:29:00,Tabuk,Fast Food,570.97,6,2,5,4.244618395303327,4.261648745519714,4.222477064220183,4.0
9077,2023-09-09 07:49:00,Medina,Sushi,574.94,16,4,3,4.239393939393939,4.198135198135198,4.263657957244655,3.0
9078,2022-11-06 13:01:00,Khobar,Vegetarian/Vegan,421.84,6,3,5,4.293617021276596,4.229857819905213,4.231578947368421,5.0
9079,2024-01-23 08:49:00,Khobar,Coffee,114.64,18,4,3,4.293617021276596,4.208937198067633,4.163461538461538,3.0
9080,2024-03-02 21:45:00,Hail,Bakeries,108.74,10,2,4,4.204795204795205,4.241975308641975,4.353808353808354,4.0
9081,2022-02-22 16:02:00,Medina,Pizzeria,255.05,14,4,5,4.239393939393939,4.228944246737841,4.197222222222222,5.0
9082,2022-01-14 17:32:00,Riyadh,Sushi,608.49,5,3,5,4.241127348643007,4.198135198135198,4.21123595505618,5.0
9083,2023-07-24 14:25:00,Tabuk,Burger,216.12,11,4,5,4.244618395303327,4.271698113207547,4.261958997722096,5.0
9084,2023-10-15 10:11:00,Jeddah,Seafood,128.54,16,3,3,4.223851417399804,4.227218934911242,4.231884057971015,3.0
9085,2023-08-01 07:52:00,Khobar,Seafood,392.92,10,4,4,4.293617021276596,4.227218934911242,4.263657957244655,4.0
9086,2023-10-11 13:09:00,Jeddah,Coffee,185.45,17,2,4,4.223851417399804,4.208937198067633,4.231578947368421,4.0
9087,2023-03-30 23:08:00,Dammam,Pizzeria,530.92,14,1,5,4.231064237775647,4.228944246737841,4.266666666666667,5.0
9088,2023-03-08 07:46:00,Riyadh,Bakeries,459.66,13,4,5,4.241127348643007,4.241975308641975,4.263657957244655,5.0
9089,2024-04-01 12:15:00,Riyadh,Fast Food,539.65,8,5,5,4.241127348643007,4.261648745519714,4.327868852459017,5.0
9090,2023-08-22 00:27:00,Khobar,Italian Cuisine,736.02,11,3,4,4.293617021276596,4.233890214797136,4.241217798594848,4.0
9091,2023-06-21 01:36:00,Dammam,Coffee,400.5,20,3,4,4.231064237775647,4.208937198067633,4.268472906403941,4.0
9092,2024-10-17 10:37:00,Mecca,Vegetarian/Vegan,467.38,17,3,3,4.278721278721279,4.229857819905213,4.231884057971015,3.0
9093,2023-02-13 00:23:00,Jeddah,Burger,106.79,6,2,5,4.223851417399804,4.271698113207547,4.241217798594848,5.0
9094,2023-12-21 02:03:00,Riyadh,Italian Cuisine,360.39,11,3,4,4.241127348643007,4.233890214797136,4.270471464019852,4.0
9095,2022-10-31 05:35:00,Buraidah,Burger,498.56,16,2,3,4.271219512195122,4.271698113207547,4.259345794392523,3.0
9096,2022-01-01 05:45:00,Khobar,Vegetarian/Vegan,113.64,20,3,2,4.293617021276596,4.229857819905213,4.259345794392523,2.0
9097,2024-10-28 12:25:00,Buraidah,Sushi,327.44,17,3,2,4.271219512195122,4.198135198135198,4.327868852459017,2.0
9098,2024-06-19 14:36:00,Mecca,Pizzeria,397.11,18,4,3,4.278721278721279,4.228944246737841,4.261958997722096,3.0
9099,2024-05-30 08:01:00,Buraidah,Sweets,596.0,5,5,4,4.271219512195122,4.297872340425532,4.163461538461538,3.5
9100,2022-07-14 15:59:00,Jeddah,Fast Food,456.22,16,4,3,4.223851417399804,4.261648745519714,4.225882352941176,3.0
9101,2024-03-15 04:28:00,Riyadh,Bakeries,135.64,9,4,4,4.241127348643007,4.241975308641975,4.286407766990291,4.0
9102,2023-09-16 17:36:00,Buraidah,Sweets,48.35,13,5,5,4.271219512195122,4.297872340425532,4.21123595505618,5.0
9103,2023-12-28 21:01:00,Riyadh,Barbecue,691.19,18,2,4,4.241127348643007,4.260663507109005,4.353808353808354,4.0
9104,2023-12-29 19:46:00,Khobar,Barbecue,471.38,12,3,4,4.293617021276596,4.260663507109005,4.238207547169812,4.0
9105,2024-10-11 06:16:00,Hail,Burger,312.45,6,4,5,4.204795204795205,4.271698113207547,4.230769230769231,5.0
9106,2023-10-28 03:00:00,Jeddah,Coffee,207.7,11,3,4,4.223851417399804,4.208937198067633,4.199017199017199,4.0
9107,2022-09-04 12:49:00,Abha,Indian Cuisine,562.63,9,1,5,4.220661985957873,4.278230500582072,4.327868852459017,5.0
9108,2024-05-10 07:38:00,Jeddah,Pizzeria,38.56,10,2,5,4.223851417399804,4.228944246737841,4.263657957244655,5.0
9109,2024-07-31 06:36:00,Medina,Burger,65.09,8,2,5,4.239393939393939,4.271698113207547,4.230769230769231,5.0
9110,2023-06-24 08:51:00,Dammam,Bakeries,296.74,19,4,4,4.231064237775647,4.241975308641975,4.163461538461538,4.0
9111,2022-05-29 04:08:00,Buraidah,Italian Cuisine,776.01,14,2,5,4.271219512195122,4.233890214797136,4.286407766990291,5.0
9112,2025-01-26 00:13:00,Khobar,Barbecue,477.72,6,2,4,4.293617021276596,4.260663507109005,4.241217798594848,3.5
9113,2023-10-27 19:14:00,Medina,Fast Food,331.09,18,2,4,4.239393939393939,4.261648745519714,4.238207547169812,4.0
9114,2022-08-27 23:47:00,Hail,Pizzeria,620.42,6,1,4,4.204795204795205,4.228944246737841,4.266666666666667,4.0
9115,2023-07-22 18:25:00,Hail,Pizzeria,705.36,13,3,5,4.204795204795205,4.228944246737841,4.261851015801354,5.0
9116,2022-06-17 05:28:00,Abha,Indian Cuisine,481.45,11,3,5,4.220661985957873,4.278230500582072,4.259345794392523,5.0
9117,2023-08-25 14:17:00,Tabuk,Pizzeria,395.87,8,2,5,4.244618395303327,4.228944246737841,4.261958997722096,4.0
9118,2024-01-17 05:15:00,Riyadh,Vegetarian/Vegan,559.86,4,2,5,4.241127348643007,4.229857819905213,4.259345794392523,5.0
9119,2023-11-04 05:59:00,Medina,Barbecue,339.13,5,3,5,4.239393939393939,4.260663507109005,4.259345794392523,5.0
9120,2022-03-12 23:29:00,Buraidah,Seafood,704.39,19,4,4,4.271219512195122,4.227218934911242,4.266666666666667,4.0
9121,2022-02-12 09:38:00,Medina,Fast Food,660.71,17,3,4,4.239393939393939,4.261648745519714,4.209134615384615,4.0
9122,2022-04-23 14:52:00,Dammam,Indian Cuisine,498.4,19,3,4,4.231064237775647,4.278230500582072,4.261958997722096,4.0
9123,2025-01-23 13:07:00,Riyadh,Fast Food,236.6,7,5,5,4.241127348643007,4.261648745519714,4.231578947368421,5.0
9124,2022-04-04 11:53:00,Abha,Coffee,374.58,5,2,5,4.220661985957873,4.208937198067633,4.254498714652956,5.0
9125,2022-12-13 16:37:00,Buraidah,Bakeries,70.52,4,3,5,4.271219512195122,4.241975308641975,4.197222222222222,5.0
9126,2024-12-10 12:38:00,Dammam,Vegetarian/Vegan,56.59,13,3,5,4.231064237775647,4.229857819905213,4.327868852459017,5.0
9127,2024-01-20 01:23:00,Riyadh,Indian Cuisine,217.41,13,1,4,4.241127348643007,4.278230500582072,4.268472906403941,4.0
9128,2024-04-22 06:21:00,Khobar,Sushi,535.34,16,4,4,4.293617021276596,4.198135198135198,4.230769230769231,4.0
9129,2023-07-21 19:26:00,Buraidah,Indian Cuisine,293.55,5,2,4,4.271219512195122,4.278230500582072,4.238207547169812,4.0
9130,2022-11-14 13:30:00,Jeddah,Indian Cuisine,720.48,9,2,5,4.223851417399804,4.278230500582072,4.231578947368421,5.0
9131,2022-07-14 07:15:00,Khobar,Indian Cuisine,111.61,5,3,5,4.293617021276596,4.278230500582072,4.263657957244655,5.0
9132,2023-11-24 20:26:00,Mecca,Vegetarian/Vegan,471.95,16,4,3,4.278721278721279,4.229857819905213,4.222477064220183,3.0
9133,2023-08-03 02:02:00,Mecca,Italian Cuisine,208.26,5,3,5,4.278721278721279,4.233890214797136,4.270471464019852,5.0
9134,2022-05-09 10:48:00,Jeddah,Coffee,683.48,11,1,5,4.223851417399804,4.208937198067633,4.231884057971015,5.0
9135,2024-09-13 00:58:00,Khobar,Fast Food,794.45,18,3,3,4.293617021276596,4.261648745519714,4.241217798594848,3.0
9136,2025-01-17 19:52:00,Riyadh,Sushi,528.51,6,1,5,4.241127348643007,4.198135198135198,4.238207547169812,5.0
9137,2023-03-21 13:14:00,Tabuk,Sushi,735.59,20,2,2,4.244618395303327,4.198135198135198,4.231578947368421,3.0
9138,2024-02-21 08:57:00,Mecca,Sushi,499.88,20,1,3,4.278721278721279,4.198135198135198,4.163461538461538,3.0
9139,2024-02-19 14:17:00,Riyadh,Fast Food,174.95,13,1,5,4.241127348643007,4.261648745519714,4.261958997722096,5.0
9140,2024-01-28 07:27:00,Buraidah,Sweets,100.85,15,4,5,4.271219512195122,4.297872340425532,4.263657957244655,5.0
9141,2022-01-17 17:50:00,Hail,Burger,669.63,14,5,5,4.204795204795205,4.271698113207547,4.21123595505618,5.0
9142,2023-05-14 23:49:00,Tabuk,Vegetarian/Vegan,499.91,9,4,4,4.244618395303327,4.229857819905213,4.266666666666667,4.0
9143,2022-04-14 01:54:00,Hail,Vegetarian/Vegan,479.19,5,4,4,4.204795204795205,4.229857819905213,4.268472906403941,4.0
9144,2022-12-13 17:26:00,Tabuk,Burger,75.28,12,2,5,4.244618395303327,4.271698113207547,4.21123595505618,3.5
9145,2024-12-31 20:09:00,Hail,Indian Cuisine,268.61,8,1,5,4.204795204795205,4.278230500582072,4.222477064220183,5.0
9146,2022-03-18 13:47:00,Riyadh,Bakeries,536.85,6,5,5,4.241127348643007,4.241975308641975,4.231578947368421,5.0
9147,2023-03-31 07:58:00,Hail,Burger,675.53,5,5,5,4.204795204795205,4.271698113207547,4.263657957244655,5.0
9148,2024-10-09 18:37:00,Riyadh,Fast Food,42.03,13,2,4,4.241127348643007,4.261648745519714,4.261851015801354,4.0
9149,2024-11-23 21:15:00,Tabuk,Burger,603.95,11,2,4,4.244618395303327,4.271698113207547,4.353808353808354,4.0
9150,2024-08-30 10:21:00,Khobar,Fast Food,642.7,14,3,5,4.293617021276596,4.261648745519714,4.231884057971015,5.0
9151,2023-10-17 13:28:00,Medina,Burger,444.23,20,2,4,4.239393939393939,4.271698113207547,4.231578947368421,4.5
9152,2024-03-26 05:45:00,Buraidah,Sweets,787.77,10,4,5,4.271219512195122,4.297872340425532,4.259345794392523,5.0
9153,2023-01-19 23:11:00,Riyadh,Coffee,437.79,13,3,5,4.241127348643007,4.208937198067633,4.266666666666667,5.0
9154,2024-04-01 03:10:00,Jeddah,Sushi,85.19,11,3,5,4.223851417399804,4.198135198135198,4.199017199017199,5.0
9155,2024-05-01 12:04:00,Mecca,Burger,780.65,14,3,5,4.278721278721279,4.271698113207547,4.327868852459017,5.0
9156,2022-09-06 06:32:00,Medina,Indian Cuisine,550.47,19,4,3,4.239393939393939,4.278230500582072,4.230769230769231,4.0
9157,2024-11-16 12:04:00,Jeddah,Pizzeria,494.36,17,3,3,4.223851417399804,4.228944246737841,4.327868852459017,3.0
9158,2023-07-05 01:30:00,Abha,Barbecue,43.69,17,4,3,4.220661985957873,4.260663507109005,4.268472906403941,3.0
9159,2022-02-19 16:46:00,Jeddah,Bakeries,138.82,8,5,5,4.223851417399804,4.241975308641975,4.197222222222222,4.5
9160,2024-07-07 13:05:00,Khobar,Pizzeria,350.22,16,5,3,4.293617021276596,4.228944246737841,4.231578947368421,3.0
9161,2024-07-26 14:44:00,Mecca,Sushi,459.17,14,4,5,4.278721278721279,4.198135198135198,4.261958997722096,5.0
9162,2025-01-19 09:53:00,Dammam,Pizzeria,91.09,5,2,4,4.231064237775647,4.228944246737841,4.209134615384615,4.0
9163,2022-07-16 13:41:00,Buraidah,Seafood,570.19,17,2,2,4.271219512195122,4.227218934911242,4.231578947368421,3.0
9164,2024-09-04 07:21:00,Mecca,Indian Cuisine,47.91,18,2,3,4.278721278721279,4.278230500582072,4.263657957244655,3.0
9165,2023-07-23 06:03:00,Buraidah,Sweets,80.92,17,2,4,4.271219512195122,4.297872340425532,4.230769230769231,4.0
9166,2022-03-02 22:59:00,Dammam,Barbecue,458.59,14,4,5,4.231064237775647,4.260663507109005,4.18734793187348,5.0
9167,2023-03-21 22:18:00,Riyadh,Burger,239.1,16,2,3,4.241127348643007,4.271698113207547,4.18734793187348,3.0
9168,2023-05-03 08:30:00,Abha,Burger,709.11,20,5,3,4.220661985957873,4.271698113207547,4.163461538461538,3.0
9169,2022-04-28 09:58:00,Buraidah,Barbecue,606.18,7,5,5,4.271219512195122,4.260663507109005,4.209134615384615,5.0
9170,2025-01-08 18:59:00,Hail,Barbecue,332.61,17,2,3,4.204795204795205,4.260663507109005,4.261851015801354,3.0
9171,2023-02-22 00:46:00,Jeddah,Vegetarian/Vegan,74.61,6,3,5,4.223851417399804,4.229857819905213,4.241217798594848,5.0
9172,2024-08-27 15:13:00,Buraidah,Fast Food,272.56,11,3,5,4.271219512195122,4.261648745519714,4.225882352941176,5.0
9173,2022-07-04 21:34:00,Medina,Sweets,460.35,14,3,4,4.239393939393939,4.297872340425532,4.353808353808354,4.0
9174,2022-12-29 21:13:00,Khobar,Italian Cuisine,738.78,13,1,4,4.293617021276596,4.233890214797136,4.353808353808354,4.0
9175,2024-01-25 20:16:00,Abha,Pizzeria,476.38,9,3,5,4.220661985957873,4.228944246737841,4.222477064220183,5.0
9176,2023-11-20 03:39:00,Abha,Pizzeria,172.68,16,3,2,4.220661985957873,4.228944246737841,4.199017199017199,2.0
9177,2024-04-30 05:03:00,Tabuk,Barbecue,691.67,14,3,5,4.244618395303327,4.260663507109005,4.259345794392523,5.0
9178,2022-07-09 20:24:00,Abha,Sweets,779.22,16,4,3,4.220661985957873,4.297872340425532,4.222477064220183,3.0
9179,2023-06-13 19:18:00,Tabuk,Barbecue,323.07,10,4,5,4.244618395303327,4.260663507109005,4.238207547169812,5.0
9180,2024-05-03 08:28:00,Khobar,Burger,38.88,11,4,4,4.293617021276596,4.271698113207547,4.163461538461538,4.0
9181,2023-12-28 04:59:00,Jeddah,Italian Cuisine,797.39,12,4,5,4.223851417399804,4.233890214797136,4.286407766990291,5.0
9182,2024-12-16 13:02:00,Buraidah,Barbecue,684.36,20,3,3,4.271219512195122,4.260663507109005,4.231578947368421,3.0
9183,2024-06-20 01:33:00,Dammam,Coffee,447.28,12,5,5,4.231064237775647,4.208937198067633,4.268472906403941,5.0
9184,2024-03-06 08:07:00,Tabuk,Bakeries,581.07,15,5,5,4.244618395303327,4.241975308641975,4.163461538461538,5.0
9185,2023-03-01 19:45:00,Tabuk,Fast Food,717.28,12,3,5,4.244618395303327,4.261648745519714,4.238207547169812,5.0
9186,2023-05-19 07:01:00,Tabuk,Sushi,249.65,14,2,4,4.244618395303327,4.198135198135198,4.263657957244655,4.0
9187,2022-05-19 16:15:00,Dammam,Bakeries,745.76,13,5,4,4.231064237775647,4.241975308641975,4.197222222222222,4.0
9188,2024-01-25 14:36:00,Abha,Sweets,494.72,11,3,5,4.220661985957873,4.297872340425532,4.261958997722096,5.0
9189,2023-03-02 20:26:00,Dammam,Seafood,583.38,5,4,5,4.231064237775647,4.227218934911242,4.222477064220183,5.0
9190,2024-04-30 10:25:00,Abha,Italian Cuisine,432.59,13,1,5,4.220661985957873,4.233890214797136,4.231884057971015,5.0
9191,2023-03-13 12:51:00,Riyadh,Bakeries,414.84,12,3,4,4.241127348643007,4.241975308641975,4.327868852459017,4.0
9192,2024-05-12 09:17:00,Tabuk,Burger,396.5,7,4,4,4.244618395303327,4.271698113207547,4.209134615384615,4.0
9193,2022-06-02 14:14:00,Mecca,Seafood,485.83,16,2,4,4.278721278721279,4.227218934911242,4.261958997722096,4.0
9194,2024-03-21 20:32:00,Mecca,Italian Cuisine,752.76,15,2,5,4.278721278721279,4.233890214797136,4.222477064220183,5.0
9195,2025-01-18 10:43:00,Abha,Pizzeria,702.22,7,3,5,4.220661985957873,4.228944246737841,4.231884057971015,5.0
9196,2023-10-13 14:25:00,Abha,Vegetarian/Vegan,789.02,9,2,5,4.220661985957873,4.229857819905213,4.261958997722096,5.0
9197,2023-10-18 10:06:00,Jeddah,Pizzeria,509.17,15,2,4,4.223851417399804,4.228944246737841,4.231884057971015,4.0
9198,2023-11-25 06:02:00,Buraidah,Sushi,469.72,14,4,4,4.271219512195122,4.198135198135198,4.230769230769231,4.0
9199,2023-11-06 11:55:00,Medina,Fast Food,356.32,9,2,5,4.239393939393939,4.261648745519714,4.254498714652956,5.0
9200,2024-09-01 04:26:00,Abha,Pizzeria,122.66,10,1,5,4.220661985957873,4.228944246737841,4.286407766990291,4.0
9201,2023-12-15 21:28:00,Jeddah,Bakeries,464.5,13,1,5,4.223851417399804,4.241975308641975,4.353808353808354,5.0
9202,2023-09-20 20:07:00,Jeddah,Sweets,182.11,12,2,4,4.223851417399804,4.297872340425532,4.222477064220183,4.0
9203,2024-12-31 09:47:00,Medina,Seafood,514.44,12,3,4,4.239393939393939,4.227218934911242,4.209134615384615,4.0
9204,2022-09-21 04:09:00,Buraidah,Indian Cuisine,165.14,12,1,5,4.271219512195122,4.278230500582072,4.286407766990291,5.0
9205,2024-01-01 05:28:00,Riyadh,Indian Cuisine,738.22,15,3,5,4.241127348643007,4.278230500582072,4.259345794392523,5.0
9206,2023-04-25 06:23:00,Khobar,Indian Cuisine,789.95,10,4,5,4.293617021276596,4.278230500582072,4.230769230769231,3.5
9207,2023-12-08 11:15:00,Medina,Pizzeria,203.31,17,2,2,4.239393939393939,4.228944246737841,4.254498714652956,2.0
9208,2024-08-29 19:42:00,Buraidah,Sweets,117.43,18,2,4,4.271219512195122,4.297872340425532,4.238207547169812,4.0
9209,2022-12-03 06:20:00,Dammam,Bakeries,739.48,5,3,4,4.231064237775647,4.241975308641975,4.230769230769231,4.0
9210,2022-01-17 03:50:00,Jeddah,Indian Cuisine,117.58,18,5,2,4.223851417399804,4.278230500582072,4.199017199017199,2.0
9211,2024-03-18 10:19:00,Khobar,Sweets,512.76,16,4,3,4.293617021276596,4.297872340425532,4.231884057971015,3.0
9212,2024-06-28 22:00:00,Hail,Sweets,329.44,6,3,4,4.204795204795205,4.297872340425532,4.18734793187348,4.5
9213,2022-12-01 00:51:00,Jeddah,Sushi,160.62,18,4,3,4.223851417399804,4.198135198135198,4.241217798594848,2.5
9214,2024-08-09 06:07:00,Medina,Pizzeria,439.77,19,2,4,4.239393939393939,4.228944246737841,4.230769230769231,4.0
9215,2024-01-09 22:55:00,Tabuk,Pizzeria,132.82,9,1,5,4.244618395303327,4.228944246737841,4.18734793187348,5.0
9216,2022-01-14 05:38:00,Dammam,Sushi,704.41,10,2,5,4.231064237775647,4.198135198135198,4.259345794392523,5.0
9217,2023-10-30 00:58:00,Jeddah,Barbecue,96.03,5,4,5,4.223851417399804,4.260663507109005,4.241217798594848,5.0
9218,2024-11-26 16:23:00,Dammam,Barbecue,741.91,18,3,4,4.231064237775647,4.260663507109005,4.197222222222222,4.0
9219,2024-12-10 11:15:00,Buraidah,Sushi,792.57,19,1,2,4.271219512195122,4.198135198135198,4.254498714652956,3.5
9220,2022-09-10 13:46:00,Mecca,Sushi,370.26,16,3,3,4.278721278721279,4.198135198135198,4.231578947368421,3.0
9221,2023-11-11 18:15:00,Mecca,Burger,596.48,19,3,3,4.278721278721279,4.271698113207547,4.261851015801354,3.0
9222,2022-09-29 17:35:00,Tabuk,Pizzeria,347.39,12,4,5,4.244618395303327,4.228944246737841,4.21123595505618,5.0
9223,2022-08-07 10:26:00,Medina,Sushi,73.1,19,2,3,4.239393939393939,4.198135198135198,4.231884057971015,3.0
9224,2024-07-12 08:02:00,Dammam,Barbecue,400.85,8,2,5,4.231064237775647,4.260663507109005,4.163461538461538,5.0
9225,2023-02-09 00:00:00,Mecca,Seafood,302.7,15,3,5,4.278721278721279,4.227218934911242,4.241217798594848,5.0
9226,2023-03-08 09:32:00,Tabuk,Sushi,795.2,20,5,3,4.244618395303327,4.198135198135198,4.209134615384615,3.0
9227,2023-10-11 16:09:00,Buraidah,Barbecue,541.66,16,3,3,4.271219512195122,4.260663507109005,4.197222222222222,4.0
9228,2023-07-15 17:05:00,Abha,Burger,173.91,18,5,4,4.220661985957873,4.271698113207547,4.21123595505618,4.0
9229,2023-11-09 13:18:00,Khobar,Vegetarian/Vegan,547.75,8,5,4,4.293617021276596,4.229857819905213,4.231578947368421,4.0
9230,2023-01-16 23:43:00,Tabuk,Coffee,213.89,5,5,5,4.244618395303327,4.208937198067633,4.266666666666667,5.0
9231,2023-05-31 05:03:00,Jeddah,Italian Cuisine,293.23,12,3,5,4.223851417399804,4.233890214797136,4.259345794392523,4.5
9232,2023-11-29 05:06:00,Buraidah,Burger,309.36,10,2,5,4.271219512195122,4.271698113207547,4.259345794392523,5.0
9233,2023-05-05 05:33:00,Riyadh,Sushi,663.0,14,1,5,4.241127348643007,4.198135198135198,4.259345794392523,4.5
9234,2022-09-15 00:42:00,Hail,Sushi,619.42,6,2,5,4.204795204795205,4.198135198135198,4.241217798594848,5.0
9235,2023-10-20 19:16:00,Buraidah,Coffee,62.65,20,4,3,4.271219512195122,4.208937198067633,4.238207547169812,3.0
9236,2023-08-22 17:13:00,Medina,Italian Cuisine,677.38,13,5,5,4.239393939393939,4.233890214797136,4.21123595505618,5.0
9237,2022-09-26 10:12:00,Hail,Barbecue,651.97,15,5,5,4.204795204795205,4.260663507109005,4.231884057971015,5.0
9238,2024-01-02 04:42:00,Buraidah,Burger,324.33,13,2,5,4.271219512195122,4.271698113207547,4.286407766990291,5.0
9239,2023-11-24 02:09:00,Dammam,Sushi,104.17,19,3,2,4.231064237775647,4.198135198135198,4.270471464019852,2.0
9240,2023-12-12 08:35:00,Hail,Sushi,320.58,17,3,3,4.204795204795205,4.198135198135198,4.163461538461538,3.0
9241,2023-04-06 21:19:00,Mecca,Coffee,571.88,12,5,5,4.278721278721279,4.208937198067633,4.353808353808354,5.0
9242,2023-03-22 04:37:00,Abha,Bakeries,566.12,4,2,5,4.220661985957873,4.241975308641975,4.286407766990291,5.0
9243,2025-01-12 05:35:00,Tabuk,Sweets,458.43,19,4,2,4.244618395303327,4.297872340425532,4.259345794392523,2.0
9244,2022-07-21 23:49:00,Riyadh,Burger,153.37,6,4,5,4.241127348643007,4.271698113207547,4.266666666666667,5.0
9245,2022-11-22 13:05:00,Medina,Coffee,47.24,17,3,4,4.239393939393939,4.208937198067633,4.231578947368421,4.0
9246,2024-02-04 05:26:00,Riyadh,Italian Cuisine,742.35,15,3,5,4.241127348643007,4.233890214797136,4.259345794392523,5.0
9247,2024-08-28 07:02:00,Khobar,Bakeries,120.85,5,4,4,4.293617021276596,4.241975308641975,4.263657957244655,4.0
9248,2023-08-21 02:26:00,Medina,Sushi,354.44,14,3,5,4.239393939393939,4.198135198135198,4.270471464019852,5.0
9249,2024-09-01 16:58:00,Hail,Indian Cuisine,536.42,16,3,3,4.204795204795205,4.278230500582072,4.197222222222222,3.0
9250,2024-05-10 10:38:00,Mecca,Barbecue,438.15,7,5,5,4.278721278721279,4.260663507109005,4.231884057971015,4.666666666666667
9251,2024-11-18 16:24:00,Jeddah,Fast Food,480.88,19,2,4,4.223851417399804,4.261648745519714,4.197222222222222,4.0
9252,2022-02-13 10:45:00,Tabuk,Bakeries,202.5,9,5,5,4.244618395303327,4.241975308641975,4.231884057971015,5.0
9253,2022-08-02 04:45:00,Dammam,Bakeries,251.92,10,4,4,4.231064237775647,4.241975308641975,4.286407766990291,4.0
9254,2024-02-04 08:02:00,Khobar,Italian Cuisine,416.98,11,3,5,4.293617021276596,4.233890214797136,4.163461538461538,5.0
9255,2022-04-08 15:50:00,Riyadh,Barbecue,480.93,15,2,5,4.241127348643007,4.260663507109005,4.225882352941176,5.0
9256,2022-10-06 02:28:00,Mecca,Barbecue,560.94,13,4,5,4.278721278721279,4.260663507109005,4.270471464019852,5.0
9257,2024-03-20 08:16:00,Jeddah,Burger,292.77,6,2,5,4.223851417399804,4.271698113207547,4.163461538461538,5.0
9258,2022-07-14 09:30:00,Jeddah,Burger,593.77,15,1,4,4.223851417399804,4.271698113207547,4.209134615384615,4.0
9259,2022-07-07 06:17:00,Buraidah,Indian Cuisine,785.73,14,2,5,4.271219512195122,4.278230500582072,4.230769230769231,5.0
9260,2024-05-11 22:28:00,Medina,Italian Cuisine,207.97,18,4,3,4.239393939393939,4.233890214797136,4.18734793187348,3.0
9261,2023-02-19 03:12:00,Tabuk,Sushi,333.67,8,4,4,4.244618395303327,4.198135198135198,4.199017199017199,4.0
9262,2024-10-30 21:51:00,Jeddah,Barbecue,699.16,10,2,4,4.223851417399804,4.260663507109005,4.353808353808354,4.0
9263,2024-05-01 06:15:00,Tabuk,Barbecue,265.79,16,5,3,4.244618395303327,4.260663507109005,4.230769230769231,3.0
9264,2024-09-14 04:55:00,Tabuk,Pizzeria,70.59,17,3,2,4.244618395303327,4.228944246737841,4.286407766990291,2.0
9265,2022-05-01 20:20:00,Abha,Burger,400.11,11,3,4,4.220661985957873,4.271698113207547,4.222477064220183,4.0
9266,2022-09-22 22:30:00,Medina,Italian Cuisine,45.24,6,2,5,4.239393939393939,4.233890214797136,4.18734793187348,5.0
9267,2022-03-20 07:39:00,Dammam,Sweets,399.87,13,4,4,4.231064237775647,4.297872340425532,4.263657957244655,4.0
9268,2023-05-31 23:06:00,Medina,Barbecue,685.88,9,2,5,4.239393939393939,4.260663507109005,4.266666666666667,5.0
9269,2023-03-12 10:35:00,Mecca,Burger,395.95,9,5,5,4.278721278721279,4.271698113207547,4.231884057971015,5.0
9270,2023-07-12 05:47:00,Dammam,Bakeries,472.62,17,4,3,4.231064237775647,4.241975308641975,4.259345794392523,3.0
9271,2023-03-30 03:51:00,Buraidah,Seafood,414.98,20,2,3,4.271219512195122,4.227218934911242,4.199017199017199,3.0
9272,2023-08-19 22:53:00,Abha,Sushi,385.4,9,3,5,4.220661985957873,4.198135198135198,4.18734793187348,4.5
9273,2024-10-24 20:22:00,Tabuk,Sweets,244.15,5,3,4,4.244618395303327,4.297872340425532,4.222477064220183,4.0
9274,2023-03-10 03:16:00,Tabuk,Bakeries,707.93,8,2,5,4.244618395303327,4.241975308641975,4.199017199017199,5.0
9275,2022-10-24 08:13:00,Buraidah,Indian Cuisine,640.11,13,3,5,4.271219512195122,4.278230500582072,4.163461538461538,5.0
